3,4,5
0.4962,0.7042,-0.52675
0.49635,0.70421,-0.52693
0.49634,0.70421,-0.52693
0.49634,0.70424,-0.52693
0.49628,0.70424,-0.52689
0.49626,0.70418,-0.52681
0.49621,0.70414,-0.5268
0.49618,0.70421,-0.5268
0.49612,0.70414,-0.52676
0.49613,0.70414,-0.52672
0.49613,0.70414,-0.52672
0.49611,0.70414,-0.52672
0.49612,0.70416,-0.52673
0.49612,0.70413,-0.52677
0.49613,0.70412,-0.52676
0.49614,0.70414,-0.52679
0.49617,0.70417,-0.52679
0.49619,0.70415,-0.52682
0.49614,0.70415,-0.52688
0.49614,0.70416,-0.52687
0.49611,0.70415,-0.52685
0.49613,0.70415,-0.52687
0.49615,0.70414,-0.52695
0.49623,0.70414,-0.52698
0.49623,0.70417,-0.52698
0.49625,0.70421,-0.52701
0.4963,0.70422,-0.52701
0.49631,0.70422,-0.52703
0.49623,0.70425,-0.52707
0.49622,0.70419,-0.52705
0.49622,0.70421,-0.52703
0.49618,0.70416,-0.52704
0.49621,0.70418,-0.52705
0.49622,0.70418,-0.52701
0.49624,0.70421,-0.52699
0.49623,0.70424,-0.52701
0.49622,0.70424,-0.52702
0.49621,0.7042,-0.52699
0.49624,0.70417,-0.52693
0.49619,0.70415,-0.52689
0.49623,0.70411,-0.52691
0.49623,0.70415,-0.52689
0.49623,0.70411,-0.52684
0.49622,0.70413,-0.52679
0.49622,0.70414,-0.52677
0.49623,0.70416,-0.52674
0.4962,0.70412,-0.52672
0.49616,0.70415,-0.5267
0.49615,0.70417,-0.52668
0.49614,0.70416,-0.52672
0.49613,0.70418,-0.52671
0.49613,0.7042,-0.52672
0.49614,0.70419,-0.52673
0.49618,0.70415,-0.52674
0.49619,0.70415,-0.52676
0.49615,0.70422,-0.52675
0.49614,0.7042,-0.5268
0.49615,0.70417,-0.5268
0.49613,0.70413,-0.52683
0.49619,0.7041,-0.52682
0.49622,0.70412,-0.52682
0.49625,0.70415,-0.52681
0.49631,0.70415,-0.52683
0.49632,0.70417,-0.52686
0.49634,0.70427,-0.5269
0.49634,0.70423,-0.52692
0.49632,0.70421,-0.52693
0.49626,0.70423,-0.52696
0.49626,0.70421,-0.52695
0.49625,0.70415,-0.52696
0.49623,0.70416,-0.52704
0.49623,0.70426,-0.52706
0.4962,0.70428,-0.5271
0.49617,0.70426,-0.52706
0.49618,0.70423,-0.52705
0.49617,0.7042,-0.52705
0.49613,0.70421,-0.52702
0.49611,0.70421,-0.52697
0.49614,0.70415,-0.52699
0.49614,0.70423,-0.52701
0.49616,0.70425,-0.52699
0.49618,0.70424,-0.52699
0.49616,0.70427,-0.52695
0.49615,0.70426,-0.52691
0.49612,0.70423,-0.52689
0.49612,0.70422,-0.52688
0.49611,0.70417,-0.52687
0.49614,0.70414,-0.52685
0.49617,0.70413,-0.52682
0.49618,0.70414,-0.52682
0.49626,0.70419,-0.52681
0.49625,0.70416,-0.52679
0.49624,0.70419,-0.5268
0.4962,0.70423,-0.52681
0.49619,0.70422,-0.5268
0.49617,0.70417,-0.5268
0.49615,0.70417,-0.52682
0.49615,0.70422,-0.52682
0.49618,0.70423,-0.52683
0.49618,0.7042,-0.52687
0.49619,0.7042,-0.52689
0.49618,0.70422,-0.52692
0.49617,0.70419,-0.52691
0.49612,0.70417,-0.52695
0.49611,0.70417,-0.52698
0.49612,0.70416,-0.52703
0.4961,0.70414,-0.52705
0.4961,0.70415,-0.52702
0.49611,0.70416,-0.52704
0.49611,0.70415,-0.52701
0.49615,0.70419,-0.52699
0.49618,0.70421,-0.527
0.49622,0.70421,-0.52697
0.49621,0.70427,-0.52696
0.4962,0.70423,-0.52694
0.49626,0.70424,-0.52695
0.49625,0.70423,-0.52691
0.49629,0.70427,-0.52692
0.49628,0.70426,-0.5269
0.49626,0.70429,-0.52687
0.49623,0.70429,-0.52686
0.49624,0.70429,-0.52689
0.49624,0.70428,-0.52688
0.49626,0.70432,-0.52687
0.49622,0.70425,-0.52684
0.49619,0.70418,-0.52678
0.4962,0.70416,-0.52677
0.49623,0.7042,-0.52679
0.49621,0.70417,-0.52676
0.49625,0.70412,-0.52678
0.49628,0.70412,-0.52678
0.49636,0.70413,-0.52677
0.49633,0.70417,-0.52677
0.49641,0.70426,-0.5268
0.49637,0.70426,-0.52684
0.49636,0.70424,-0.52687
0.49632,0.70422,-0.52692
0.49625,0.70422,-0.52693
0.49617,0.70416,-0.527
0.49618,0.70416,-0.52703
0.49621,0.70425,-0.52703
0.49623,0.70425,-0.52702
0.49622,0.70429,-0.52705
0.49622,0.70428,-0.52703
0.4962,0.70427,-0.52704
0.49623,0.70429,-0.52699
0.49621,0.70426,-0.52699
0.49621,0.70425,-0.52702
0.49623,0.70422,-0.52697
0.49628,0.70428,-0.52693
0.49629,0.7043,-0.52696
0.49633,0.70431,-0.52695
0.49633,0.70429,-0.52691
0.49629,0.70422,-0.52692
0.49628,0.70426,-0.52691
0.4962,0.70422,-0.52687
0.49622,0.7042,-0.52685
0.49623,0.70424,-0.52683
0.49619,0.70417,-0.5268
0.49616,0.70416,-0.52681
0.4961,0.70418,-0.52681
0.49613,0.70418,-0.52679
0.49617,0.70421,-0.52683
0.49618,0.7042,-0.52681
0.49619,0.70422,-0.52676
0.49626,0.70417,-0.52673
0.49625,0.70413,-0.52675
0.49628,0.70418,-0.52674
0.49628,0.70417,-0.52673
0.49635,0.70418,-0.52671
0.49635,0.70421,-0.52671
0.49635,0.70416,-0.52674
0.49632,0.70422,-0.52676
0.49629,0.70425,-0.52679
0.49622,0.70424,-0.52683
0.49619,0.7042,-0.52685
0.49618,0.7042,-0.5269
0.49621,0.70424,-0.52694
0.49618,0.70417,-0.52693
0.49619,0.70418,-0.52697
0.49622,0.70416,-0.52699
0.49623,0.7042,-0.527
0.49626,0.70429,-0.52704
0.49639,0.70426,-0.52705
0.49639,0.70428,-0.52705
0.49647,0.70428,-0.52704
0.49651,0.70433,-0.52703
0.49654,0.70435,-0.52704
0.49651,0.70429,-0.52705
0.49647,0.70433,-0.52706
0.49644,0.70434,-0.527
0.49635,0.70432,-0.52701
0.49636,0.70431,-0.52705
0.49637,0.7043,-0.52703
0.4963,0.70433,-0.52697
0.49629,0.70428,-0.52696
0.4963,0.70427,-0.52701
0.49632,0.70429,-0.52697
0.49631,0.70431,-0.52694
0.49628,0.70432,-0.52693
0.49627,0.70425,-0.52688
0.49626,0.70428,-0.52686
0.49626,0.70424,-0.52687
0.49624,0.70424,-0.52686
0.49623,0.70424,-0.52685
0.49624,0.70422,-0.52683
0.49621,0.7042,-0.52683
0.49621,0.70416,-0.52679
0.49618,0.70414,-0.52678
0.49618,0.70412,-0.52679
0.49615,0.70414,-0.52681
0.49615,0.70419,-0.52681
0.49621,0.70415,-0.52681
0.49621,0.70423,-0.52681
0.49624,0.70421,-0.52684
0.49625,0.70421,-0.52684
0.49627,0.70422,-0.52687
0.49627,0.70423,-0.52688
0.49625,0.70426,-0.52689
0.49625,0.70426,-0.52692
0.49633,0.70422,-0.52697
0.49633,0.70424,-0.52696
0.49634,0.70429,-0.52697
0.49635,0.70435,-0.52699
0.49636,0.7043,-0.52703
0.49637,0.70429,-0.52704
0.49638,0.70429,-0.52702
0.49643,0.70427,-0.52702
0.49642,0.70417,-0.52697
0.49639,0.70419,-0.52697
0.4963,0.70427,-0.52695
0.49631,0.70425,-0.52696
0.49634,0.70426,-0.52694
0.49635,0.70426,-0.52692
0.49637,0.70423,-0.5269
0.49635,0.70425,-0.52691
0.49635,0.70425,-0.52689
0.49627,0.70429,-0.52686
0.49626,0.70427,-0.52687
0.49629,0.70424,-0.52682
0.49629,0.70424,-0.52683
0.49635,0.70422,-0.52683
0.49635,0.70423,-0.52682
0.49637,0.70426,-0.52681
0.49635,0.70429,-0.52679
0.49632,0.70429,-0.52684
0.49636,0.70428,-0.52683
0.49635,0.70429,-0.52684
0.49634,0.7043,-0.52688
0.49632,0.70421,-0.52687
0.49627,0.7042,-0.5269
0.4962,0.70412,-0.5269
0.49624,0.70412,-0.5269
0.49627,0.70415,-0.5269
0.49629,0.7042,-0.52695
0.49625,0.70419,-0.52696
0.49628,0.7042,-0.52695
0.49624,0.70419,-0.52694
0.49628,0.70421,-0.52697
0.49625,0.70424,-0.52695
0.49635,0.70427,-0.52697
0.4964,0.70426,-0.52696
0.49642,0.7043,-0.527
0.49642,0.70433,-0.52701
0.49642,0.70431,-0.52706
0.49638,0.70425,-0.52704
0.49637,0.70425,-0.52702
0.49637,0.70422,-0.527
