0.52804,0.58799,0.50578,-0.34587
0.25415,0.53009,0.56023,-0.58357
0.05562,0.16479,-0.72389,0.66763
0.52787,0.58794,0.50717,-0.34417
0.25408,0.5302,0.56436,-0.57951
0.05713,0.16283,-0.72379,0.66809
0.52692,0.58847,0.50871,-0.34245
0.25572,0.52729,0.56632,-0.57953
0.05832,0.16094,-0.72277,0.66955
0.52924,0.58628,0.50893,-0.34229
0.25698,0.52539,0.57066,-0.57644
0.05814,0.16048,-0.72257,0.66989
0.53102,0.5848,0.50908,-0.34184
0.25863,0.52406,0.57363,-0.57395
0.05691,0.16017,-0.72552,0.66688
0.5273,0.5887,0.51013,-0.33934
0.26114,0.52292,0.57954,-0.56789
0.05596,0.16178,-0.72784,0.66404
0.51989,0.59542,0.51274,-0.33508
0.26002,0.52395,0.58235,-0.56457
0.05476,0.16087,-0.73099,0.66089
0.51643,0.59881,0.51278,-0.33434
0.25799,0.52472,0.58632,-0.56066
0.05258,0.16129,-0.73297,0.65878
0.52059,0.596,0.51151,-0.33484
0.25926,0.52283,0.58931,-0.55871
0.0509,0.16286,-0.73432,0.657
0.52595,0.59184,0.5096,-0.33675
0.26351,0.51987,0.5901,-0.55864
0.05014,0.16197,-0.73204,0.65982
0.52892,0.59008,0.5068,-0.33942
0.2698,0.51548,0.58952,-0.56032
0.05341,0.15993,-0.73073,0.66152
0.53109,0.58829,0.5065,-0.33959
0.27411,0.51426,0.5905,-0.55831
0.05481,0.15644,-0.72508,0.66842
0.53309,0.58694,0.50485,-0.34123
0.2754,0.51472,0.58938,-0.55844
0.05524,0.15413,-0.72376,0.67034
0.53441,0.58658,0.50496,-0.33963
0.27917,0.51458,0.58502,-0.56126
0.05379,0.15413,-0.72292,0.67137
0.53641,0.58574,0.50313,-0.34064
0.28153,0.51404,0.58448,-0.56115
0.05085,0.1552,-0.72052,0.67393
0.54198,0.58209,0.5,-0.34268
0.28255,0.51415,0.58294,-0.56214
0.05288,0.15258,-0.72144,0.67338
0.54224,0.58214,0.49953,-0.34285
0.28229,0.51506,0.58316,-0.56121
0.05177,0.1538,-0.71993,0.6748
0.54302,0.58046,0.50229,-0.34044
0.28673,0.51182,0.58063,-0.56453
0.04685,0.15936,-0.71733,0.67665
