0.48526,0.58988,0.52474,-0.37579
0.6457,0.76098,-0.04991,-0.03856
0.57989,0.78214,0.16135,-0.1611
0.48541,0.58973,0.52476,-0.37579
0.64495,0.76166,-0.04967,-0.03814
0.57943,0.78241,0.16096,-0.16183
0.48571,0.58934,0.52465,-0.37616
0.64478,0.7618,-0.04963,-0.03801
0.57828,0.78311,0.16018,-0.1633
0.48691,0.58811,0.52527,-0.37569
0.64597,0.76079,-0.04966,-0.03814
0.57749,0.78365,0.15903,-0.16464
0.48751,0.58761,0.52501,-0.37605
0.64676,0.76013,-0.04963,-0.03794
0.5777,0.7835,0.15848,-0.16517
0.48824,0.58708,0.52476,-0.37628
0.64634,0.76051,-0.04956,-0.03759
0.57801,0.78338,0.15828,-0.16483
0.4885,0.58686,0.52507,-0.37585
0.64618,0.76065,-0.04962,-0.0374
0.57802,0.78338,0.1585,-0.16461
0.48893,0.58633,0.52561,-0.37535
0.6459,0.7609,-0.04955,-0.03725
0.57826,0.7833,0.15858,-0.16406
0.48861,0.58665,0.52527,-0.37575
0.64619,0.76065,-0.04941,-0.03765
0.57819,0.78324,0.15879,-0.16437
0.48829,0.5868,0.52488,-0.37648
0.64659,0.7603,-0.04932,-0.03776
0.57823,0.78319,0.15852,-0.1647
0.48828,0.58679,0.5248,-0.37663
0.64668,0.76024,-0.04926,-0.03758
0.57773,0.78344,0.15807,-0.16572
0.4884,0.58674,0.52478,-0.37657
0.64645,0.76045,-0.04913,-0.0375
0.5776,0.78355,0.15783,-0.16588
0.48876,0.58642,0.52492,-0.37642
0.64697,0.76001,-0.04917,-0.03729
0.57799,0.78327,0.158,-0.1657
0.48859,0.58677,0.52451,-0.37667
0.64742,0.75961,-0.04942,-0.03732
0.57866,0.78289,0.15823,-0.16493
0.48866,0.58679,0.52449,-0.37656
0.64684,0.76009,-0.04959,-0.03741
0.57895,0.78269,0.15849,-0.16459
0.48834,0.58694,0.52453,-0.37669
0.64658,0.76031,-0.04955,-0.03743
0.57858,0.78289,0.15835,-0.1651
0.48795,0.58749,0.52404,-0.37702
0.64707,0.75988,-0.04955,-0.03775
0.57806,0.7832,0.15789,-0.16585
0.48784,0.58758,0.52417,-0.37683
0.64684,0.76006,-0.04971,-0.03781
0.57727,0.78378,0.15732,-0.16642
0.48774,0.58768,0.52446,-0.3764
0.64657,0.76029,-0.0497,-0.03774
