TimeStamp,-0.20608,-0.05238,-0.09882,0.07875,0.09623,-0.0876,0.11007
2021-06-16 21:48:20,-0.20608,-0.0524,-0.09881,0.07874,0.09625,-0.08769,0.11005
2021-06-16 21:48:25,-0.20607999999999999,-0.052354,-0.098756,0.07876200000000001,0.09629000000000001,-0.08774200000000001,0.11001000000000001
2021-06-16 21:48:30,-0.206048,-0.052346000000000004,-0.09878,0.078766,0.09625199999999999,-0.087718,0.110006
2021-06-16 21:48:35,-0.206108,-0.052393999999999996,-0.098808,0.07876399999999999,0.09622000000000001,-0.087764,0.10999600000000001
2021-06-16 21:48:40,-0.206142,-0.052474,-0.098794,0.07878,0.096186,-0.08780600000000001,0.109976
2021-06-16 21:48:45,-0.20604,-0.052422,-0.098736,0.07874,0.096194,-0.087758,0.10994799999999998
2021-06-16 21:48:50,-0.206026,-0.052422,-0.09874600000000001,0.078858,0.09626599999999999,-0.087718,0.11007199999999999
2021-06-16 21:48:55,-0.206084,-0.052379999999999996,-0.098824,0.078746,0.096278,-0.087716,0.10994200000000001
2021-06-16 21:49:00,-0.206128,-0.052434,-0.09877799999999999,0.078744,0.096288,-0.08779,0.10995200000000001
2021-06-16 21:49:05,-0.206142,-0.052434,-0.09881199999999998,0.07870999999999999,0.096226,-0.08779,0.109856
2021-06-16 21:49:10,-0.206096,-0.05238999999999999,-0.09886,0.078776,0.09625199999999999,-0.087724,0.10995599999999998
2021-06-16 21:49:15,-0.206086,-0.05245,-0.09881999999999999,0.078752,0.09624799999999999,-0.087724,0.109914
2021-06-16 21:49:20,-0.206094,-0.052412,-0.09880799999999999,0.07875000000000001,0.09624600000000001,-0.08771,0.109924
2021-06-16 21:49:25,-0.20615199999999997,-0.05239400000000001,-0.09885000000000001,0.07874,0.09626399999999999,-0.087732,0.109876
2021-06-16 21:49:30,-0.206076,-0.052398,-0.09885599999999999,0.07880000000000001,0.09627000000000001,-0.08776799999999998,0.109982
2021-06-16 21:49:35,-0.20604999999999998,-0.05234,-0.09884200000000001,0.07881600000000001,0.096274,-0.08779,0.10995999999999999
2021-06-16 21:49:40,-0.206022,-0.052396,-0.098838,0.07879,0.09619199999999999,-0.08768400000000001,0.11002200000000002
2021-06-16 21:49:45,-0.206076,-0.052427999999999995,-0.09878,0.078752,0.096198,-0.087678,0.110038
2021-06-16 21:49:50,-0.20607799999999998,-0.052398,-0.09880799999999999,0.07878,0.09622,-0.08778000000000001,0.10997000000000001
2021-06-16 21:49:55,-0.206176,-0.05241,-0.098764,0.078758,0.096212,-0.087762,0.109998
2021-06-16 21:50:00,-0.20611600000000002,-0.052344,-0.098714,0.07870200000000001,0.096326,-0.0878,0.109932
2021-06-16 21:50:05,-0.20613,-0.05245999999999999,-0.098814,0.078758,0.096214,-0.087864,0.109982
2021-06-16 21:50:10,-0.20614999999999997,-0.052522,-0.098898,0.07869200000000001,0.09609999999999999,-0.087778,0.110056
2021-06-16 21:50:15,-0.206212,-0.052458000000000005,-0.09894,0.07863800000000001,0.096126,-0.087696,0.10989
2021-06-16 21:50:20,-0.20620599999999997,-0.052478000000000004,-0.098808,0.07872599999999999,0.096134,-0.08771599999999999,0.109904
2021-06-16 21:50:25,-0.20617200000000002,-0.052525999999999996,-0.098882,0.078684,0.096222,-0.08780400000000001,0.10985199999999999
2021-06-16 21:50:30,-0.206174,-0.052545999999999995,-0.09880200000000001,0.078678,0.096132,-0.08779200000000001,0.10988799999999999
2021-06-16 21:50:35,-0.20612599999999998,-0.052494,-0.098828,0.078738,0.096166,-0.087832,0.10997599999999999
2021-06-16 21:50:40,-0.20613800000000002,-0.05248200000000001,-0.098868,0.078682,0.096114,-0.087834,0.109904
2021-06-16 21:50:45,-0.20618399999999998,-0.05247,-0.098886,0.07885,0.09607,-0.08775599999999999,0.11001000000000001
2021-06-16 21:50:50,-0.20623,-0.05250200000000001,-0.098914,0.078738,0.096166,-0.087768,0.110174
2021-06-16 21:50:55,-0.20612400000000003,-0.05242199999999999,-0.09876399999999999,0.078624,0.096174,-0.087582,0.11002
2021-06-16 21:51:00,-0.206146,-0.052424000000000005,-0.09886600000000001,0.078544,0.09619599999999999,-0.08792799999999999,0.109622
2021-06-16 21:51:05,-0.20610599999999998,-0.052414,-0.098862,0.07875399999999999,0.096164,-0.087906,0.109856
2021-06-16 21:51:10,-0.206184,-0.052461999999999995,-0.099162,0.078644,0.09612000000000001,-0.0883,0.109428
2021-06-16 21:51:15,-0.20623799999999998,-0.05250200000000001,-0.09917400000000001,0.07866200000000001,0.096138,-0.08849199999999999,0.10949199999999999
2021-06-16 21:51:20,-0.20634999999999998,-0.052674,-0.099132,0.078996,0.09602,-0.088408,0.109778
2021-06-16 21:51:25,-0.205644,-0.052028000000000005,-0.099024,0.079162,0.096668,-0.08803,0.10993
2021-06-16 21:51:30,-0.20537199999999997,-0.051778000000000005,-0.098944,0.079454,0.096824,-0.088012,0.11030999999999999
2021-06-16 21:51:35,-0.20518,-0.051456,-0.09887599999999999,0.07933,0.09713000000000001,-0.08777,0.11000000000000001
2021-06-16 21:51:40,-0.205438,-0.05164799999999999,-0.09898000000000001,0.078772,0.097054,-0.087986,0.109352
2021-06-16 21:51:45,-0.205628,-0.051983999999999995,-0.09891799999999999,0.078668,0.096716,-0.087922,0.10951
2021-06-16 21:51:50,-0.20564,-0.051907999999999996,-0.09892799999999999,0.078678,0.09672800000000001,-0.088004,0.10957599999999998
2021-06-16 21:51:55,-0.205586,-0.05181199999999999,-0.098942,0.078614,0.09686399999999999,-0.08806,0.10930599999999999
