-0.2073,-0.31702,0.74479,0.78494,-0.0833,0.7068,0.8019
-0.20742,-0.31701,0.7446,0.7819,-0.08348,0.70694,0.79987
-0.20748,-0.31697,0.74528,0.78006,-0.08358,0.70736,0.79802
-0.20814,-0.31751,0.74539,0.77735,-0.0837,0.70705,0.79537
-0.20855,-0.31799,0.7451,0.77441,-0.08433,0.707,0.79246
-0.20907,-0.31851,0.74444,0.77128,-0.08491,0.70697,0.78933
-0.20912,-0.31847,0.74497,0.7682,-0.08464,0.70697,0.78626
-0.20909,-0.31846,0.74499,0.76627,-0.08515,0.70642,0.78363
-0.20968,-0.31906,0.74503,0.76238,-0.08576,0.70607,0.78048
-0.21028,-0.32001,0.74475,0.76049,-0.08604,0.70601,0.77847
-0.21105,-0.32042,0.74435,0.75746,-0.08687,0.70698,0.7755
-0.21132,-0.32049,0.74451,0.75561,-0.08717,0.70719,0.77389
-0.21169,-0.32071,0.74607,0.75304,-0.08713,0.70758,0.77134
-0.21256,-0.32153,0.74523,0.75032,-0.08822,0.70726,0.76866
-0.21325,-0.32245,0.74496,0.7477,-0.08908,0.70728,0.76574
-0.21339,-0.32231,0.74469,0.74461,-0.08911,0.70723,0.76271
-0.21379,-0.32267,0.74562,0.74167,-0.08999,0.70722,0.75999
-0.21441,-0.3237,0.74555,0.73914,-0.09044,0.70721,0.75798
-0.21531,-0.32449,0.74504,0.73737,-0.09097,0.70767,0.75493
-0.21561,-0.3248,0.74438,0.73464,-0.09174,0.70763,0.75241
-0.21569,-0.32473,0.74481,0.73285,-0.09182,0.70767,0.75094
-0.21574,-0.32467,0.74516,0.73055,-0.09175,0.70733,0.74869
-0.21579,-0.32479,0.74555,0.72812,-0.09211,0.70721,0.74623
-0.21598,-0.32486,0.74489,0.72565,-0.09233,0.70692,0.74352
-0.21622,-0.32519,0.74482,0.72305,-0.09245,0.70683,0.74095
-0.21634,-0.32538,0.74498,0.72071,-0.09295,0.70668,0.73854
-0.21674,-0.32563,0.745,0.71831,-0.09326,0.7071,0.73606
-0.217,-0.32596,0.74524,0.7168,-0.09325,0.70719,0.7345
-0.21725,-0.32624,0.74473,0.71464,-0.09384,0.70722,0.73253
-0.21735,-0.32637,0.74491,0.71264,-0.09396,0.7071,0.73124
-0.21746,-0.32629,0.74496,0.71022,-0.09388,0.70695,0.72899
-0.21757,-0.32655,0.74517,0.70795,-0.09431,0.70648,0.72661
-0.2179,-0.32694,0.74496,0.70653,-0.09479,0.70637,0.72439
-0.21823,-0.32707,0.74499,0.70456,-0.09476,0.70663,0.72239
-0.21863,-0.3277,0.74539,0.70275,-0.09544,0.70699,0.72119
-0.21907,-0.32822,0.74502,0.70085,-0.09581,0.70713,0.71912
-0.21948,-0.3286,0.74497,0.69895,-0.09587,0.7072,0.71695
-0.21929,-0.32843,0.74495,0.69752,-0.09612,0.7068,0.71494
-0.2196,-0.32852,0.74525,0.69547,-0.09645,0.70658,0.71322
-0.21978,-0.32891,0.74546,0.69365,-0.09636,0.70678,0.71205
-0.22024,-0.32943,0.74472,0.69194,-0.09701,0.70675,0.71015
-0.22055,-0.32959,0.74502,0.69083,-0.09737,0.70688,0.70843
-0.22083,-0.32986,0.74471,0.68906,-0.09726,0.70673,0.70667
-0.22085,-0.33,0.74526,0.68722,-0.0977,0.70678,0.70556
-0.22113,-0.33022,0.74514,0.6855,-0.09789,0.7071,0.70367
-0.22126,-0.33055,0.74513,0.68382,-0.09779,0.70728,0.70194
-0.22141,-0.33049,0.74489,0.68264,-0.09824,0.70712,0.70043
-0.22167,-0.33076,0.74496,0.68093,-0.09853,0.70674,0.69868
-0.2218,-0.33107,0.74495,0.67926,-0.09831,0.70669,0.69747
-0.22193,-0.33123,0.74477,0.67772,-0.09884,0.7065,0.69559
-0.2221,-0.33133,0.74506,0.67648,-0.0991,0.70683,0.69379
-0.22244,-0.33161,0.74505,0.67471,-0.09909,0.70701,0.69199
-0.22282,-0.33207,0.74508,0.67319,-0.09987,0.70697,0.6905
-0.22303,-0.33227,0.74503,0.6724,-0.10011,0.70685,0.68966
-0.22338,-0.33272,0.74468,0.67101,-0.10011,0.70665,0.68854
-0.22337,-0.33271,0.74451,0.67057,-0.10049,0.70649,0.6878
-0.22325,-0.33253,0.74445,0.67031,-0.10038,0.70642,0.68757
-0.22306,-0.33239,0.74445,0.67038,-0.09987,0.70669,0.68794
-0.2229,-0.33192,0.7448,0.67079,-0.09986,0.70687,0.68837
-0.22257,-0.33152,0.7455,0.67144,-0.09954,0.70713,0.68904
-0.2225,-0.33143,0.74549,0.67173,-0.09911,0.70698,0.68951
-0.22274,-0.3318,0.74482,0.67221,-0.09973,0.70646,0.69015
-0.22279,-0.33185,0.74417,0.67297,-0.09979,0.70647,0.69082
-0.22292,-0.33194,0.74411,0.67421,-0.09958,0.70602,0.6919
-0.22255,-0.33158,0.74495,0.67501,-0.09934,0.7072,0.69314
-0.22195,-0.33047,0.74616,0.67561,-0.09867,0.70822,0.69387
