0.01891,-0.02702,-0.62741,0.77799
0.09437,0.12487,0.7494,-0.64335
0.14647,0.17158,0.64737,-0.72803
0.01873,-0.02705,-0.62736,0.77803
0.09426,0.12483,0.74937,-0.64341
0.14624,0.17159,0.64731,-0.72812
0.01887,-0.02732,-0.62728,0.77809
0.09459,0.12471,0.74986,-0.64281
0.14639,0.17146,0.64758,-0.72788
0.01873,-0.02714,-0.6274,0.778
0.0944,0.12484,0.75004,-0.6426
0.14688,0.17119,0.64762,-0.72781
0.01877,-0.02718,-0.6274,0.778
0.09453,0.12466,0.74983,-0.64286
0.14668,0.17125,0.64754,-0.72791
0.01868,-0.02707,-0.62752,0.7779
0.0944,0.12466,0.74957,-0.64319
0.1468,0.17118,0.64746,-0.72797
0.01872,-0.0271,-0.62741,0.77799
0.09444,0.12471,0.74972,-0.643
0.14672,0.17111,0.64742,-0.72804
0.01869,-0.02706,-0.62745,0.77796
0.09454,0.1247,0.74964,-0.64308
0.14672,0.17134,0.64754,-0.72787
0.01875,-0.02721,-0.62737,0.77802
0.09446,0.12482,0.74989,-0.64277
0.14675,0.17115,0.64762,-0.72785
0.01873,-0.02719,-0.62741,0.77799
0.09442,0.12485,0.74996,-0.64269
0.14694,0.17131,0.64763,-0.72776
0.01876,-0.02715,-0.62731,0.77807
0.09429,0.12482,0.74987,-0.64283
0.14675,0.17126,0.6475,-0.72793
0.01876,-0.02715,-0.62743,0.77797
0.09438,0.12482,0.74968,-0.64303
0.1476,0.17152,0.64573,-0.72927
0.01871,-0.02715,-0.62739,0.77801
0.0945,0.12474,0.74982,-0.64287
0.14617,0.17071,0.64699,-0.72862
0.01874,-0.02715,-0.62739,0.778
0.09438,0.12471,0.74983,-0.64288
0.14666,0.17111,0.64757,-0.72792
0.01874,-0.02708,-0.62735,0.77804
0.0945,0.12474,0.7499,-0.64278
0.14664,0.17118,0.64801,-0.72751
0.01881,-0.02716,-0.62735,0.77803
0.09441,0.12479,0.74976,-0.64294
0.14671,0.17126,0.64783,-0.72764
0.01878,-0.02712,-0.62736,0.77803
0.09444,0.12463,0.7497,-0.64304
0.14653,0.17112,0.64673,-0.72869
0.01881,-0.02709,-0.62748,0.77793
0.09442,0.12484,0.74974,-0.64295
0.14652,0.1714,0.64761,-0.72784
0.01879,-0.02715,-0.62739,0.778
0.0943,0.12459,0.74977,-0.64299
0.14657,0.17116,0.64769,-0.72782
0.01883,-0.02713,-0.62744,0.77797
0.09439,0.12474,0.74986,-0.64284
0.14655,0.17138,0.64731,-0.72811
0.01886,-0.02724,-0.62736,0.77802
0.09434,0.12485,0.74983,-0.64286
0.14673,0.17128,0.64782,-0.72764
0.01876,-0.02694,-0.62736,0.77803
0.09455,0.12477,0.74963,-0.64308
0.14662,0.17117,0.64768,-0.72781
0.01883,-0.02719,-0.62743,0.77797
0.09447,0.12484,0.74965,-0.64306
0.14671,0.17117,0.64748,-0.72797
0.01871,-0.0272,-0.62739,0.778
0.09444,0.1248,0.74967,-0.64304
0.14671,0.17133,0.64763,-0.7278
0.01865,-0.02697,-0.62738,0.77802
0.09451,0.12474,0.74994,-0.64272
0.14679,0.17134,0.64768,-0.72774
0.01884,-0.02721,-0.62745,0.77795
0.09447,0.12485,0.74975,-0.64293
0.14677,0.17116,0.64786,-0.72763
0.0187,-0.02713,-0.62749,0.77793
0.09449,0.12474,0.74968,-0.64304
0.1468,0.17137,0.64796,-0.72748
0.01862,-0.02691,-0.62757,0.77787
0.09447,0.12474,0.74956,-0.64318
0.14689,0.17133,0.64776,-0.72765
0.01873,-0.02712,-0.62761,0.77783
0.09448,0.12466,0.7495,-0.64326
0.14699,0.17131,0.64831,-0.72714
0.01907,-0.02731,-0.6275,0.7779
0.09446,0.12487,0.74913,-0.64365
0.14675,0.17149,0.64792,-0.7275
0.01877,-0.02702,-0.62746,0.77795
0.09445,0.1247,0.74947,-0.64329
0.14672,0.17145,0.64823,-0.72724
0.01888,-0.02716,-0.62724,0.77813
0.09442,0.12461,0.75028,-0.64237
0.1467,0.17147,0.64863,-0.72688
0.01877,-0.02711,-0.62725,0.77812
0.0944,0.12476,0.75024,-0.64239
0.14682,0.17144,0.64806,-0.72737
0.01876,-0.02708,-0.62722,0.77814
0.09448,0.12471,0.74991,-0.64277
0.14677,0.17132,0.64781,-0.72764
0.01867,-0.02704,-0.62727,0.77811
0.09449,0.12484,0.75011,-0.64251
0.14667,0.17126,0.64751,-0.72794
0.01868,-0.02705,-0.62717,0.77819
0.09443,0.12475,0.75014,-0.64251
0.14675,0.1714,0.64753,-0.72787
0.01871,-0.02707,-0.62717,0.77818
0.09453,0.12478,0.75,-0.64264
0.14669,0.17122,0.6475,-0.72795
0.01877,-0.02691,-0.62719,0.77817
0.09441,0.12481,0.74984,-0.64284
0.14666,0.17111,0.64741,-0.72806
0.01904,-0.02704,-0.62714,0.77821
0.09426,0.12475,0.74996,-0.64273
0.14666,0.17114,0.6474,-0.72806
0.0189,-0.02731,-0.62738,0.778
0.09448,0.12485,0.74989,-0.64277
0.14664,0.17124,0.64745,-0.72799
0.01876,-0.02722,-0.62741,0.77799
0.09452,0.12475,0.74993,-0.64273
0.14675,0.17135,0.6474,-0.728
0.01862,-0.02728,-0.62733,0.77805
0.09445,0.12476,0.74996,-0.64271
0.14664,0.17137,0.64732,-0.72808
0.01858,-0.02713,-0.62738,0.77802
0.09462,0.12486,0.74996,-0.64266
0.14677,0.17122,0.64733,-0.72809
0.01872,-0.02732,-0.62746,0.77794
0.09459,0.12475,0.74991,-0.64275
0.14688,0.17132,0.64733,-0.72804
0.01878,-0.02728,-0.62734,0.77804
0.09447,0.1249,0.74983,-0.64282
0.14669,0.17129,0.64755,-0.72789
0.01865,-0.0272,-0.62743,0.77798
0.09444,0.12489,0.75009,-0.64253
0.14679,0.17122,0.64773,-0.72773
0.01869,-0.02724,-0.62747,0.77794
0.09441,0.1249,0.74997,-0.64267
0.14669,0.17152,0.64783,-0.72758
0.01879,-0.02736,-0.62753,0.77788
0.09437,0.12494,0.74977,-0.64291
0.14669,0.17137,0.64768,-0.72775
0.0189,-0.02732,-0.62759,0.77783
0.09447,0.12492,0.74969,-0.64299
0.1467,0.1712,0.64769,-0.72778
0.01889,-0.02714,-0.62741,0.77799
0.0944,0.12484,0.74989,-0.64278
0.14663,0.17141,0.64748,-0.72793
0.01869,-0.02705,-0.62739,0.77801
0.09457,0.1249,0.74983,-0.64281
0.14662,0.17134,0.64756,-0.72788
0.01877,-0.02714,-0.62734,0.77805
0.09454,0.12481,0.74984,-0.64283
0.14679,0.1711,0.64751,-0.72794
0.01868,-0.02719,-0.62727,0.7781
0.09463,0.12474,0.75009,-0.64254
0.14668,0.17121,0.64765,-0.72782
0.01878,-0.02706,-0.62732,0.77807
0.09464,0.12479,0.75025,-0.64234
0.14721,0.17143,0.64747,-0.72782
0.01873,-0.02718,-0.62712,0.77823
0.09445,0.12483,0.75023,-0.64237
0.14703,0.17142,0.64743,-0.7279
0.01861,-0.02728,-0.62738,0.77801
0.0945,0.12485,0.75,-0.64263
0.1466,0.17122,0.64738,-0.72807
0.01867,-0.02718,-0.62741,0.77799
0.09447,0.12498,0.74939,-0.64333
0.14664,0.1714,0.64743,-0.72798
0.01855,-0.02714,-0.62746,0.77795
0.09437,0.12478,0.74933,-0.64344
0.14676,0.17111,0.64728,-0.72816
0.01863,-0.02715,-0.62735,0.77804
0.09437,0.12493,0.74943,-0.64331
0.14712,0.17133,0.64878,-0.7267
0.01776,-0.02643,-0.62607,0.77912
0.09482,0.12389,0.74968,-0.64314
0.1467,0.17084,0.64658,-0.72885
0.01377,-0.02368,-0.62502,0.78013
0.09555,0.12162,0.7499,-0.64321
